Size,Seq,2,4,8
14,1.18813725000000000000,.99331860000000000000,.78932615000000000000,.73692155000000000000
15,5.02549625000000000000,3.31907400000000000000,2.46909690000000000000,2.19859355000000000000
16,21.76257095000000000000,13.49481680000000000000,9.83384990000000000000,8.71660520000000000000
17,90.85018606666666666666,55.24540665000000000000,40.10465310000000000000,35.38341945000000000000
18,389.13882890000000000000,236.18612746666666666666,171.54703100000000000000,150.94357033333333333333
19,1615.06214380000000000000,973.90834860000000000000,713.67484520000000000000,625.51381140000000000000
